metric,target_metric,correlation
human_development_index_2017,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.617796076
human_development_index_2017,unemployment_(%)_2018,0.004426837
human_development_index_2017,unemployment_(%)_2021,-0.052101122
human_development_index_2017,%_of_population_in_extreme_poverty_latest_year,-0.579125239
human_development_index_2017,%_of_population_with_access_to_electricity_2020,0.828317672
human_development_index_2017,political_rights_score__2018,0.566519683
human_development_index_2017,political_rights_score__2022,0.58613891
human_development_index_2017,civil_liberties_score__2018,0.601382029
human_development_index_2017,civil_liberties_score__2022,0.602158864
human_development_index_2017,political_stability_&_absence_of_violence_2017,0.662628281
human_development_index_2017,political_stability_&_absence_of_violence_2021,0.668545017
human_development_index_2017,government_effectiveness_2017,0.863844279
human_development_index_2017,government_effectiveness_2021,0.822117541
human_development_index_2017,regulatory_quality_2017,0.824388343
human_development_index_2017,regulatory_quality_2021,0.828335965
human_development_index_2017,rule_of_law_2017,0.791657334
human_development_index_2017,rule_of_law_2021,0.785928192
human_development_index_2017,control_of_corruption_2017,0.74897274
human_development_index_2017,control_of_corruption_2021,0.747927983
human_development_index_2017,judicial_effectiveness_score_2018,0.710379247
human_development_index_2017,judicial_effectiveness_score_2022,0.688573481
human_development_index_2017,government_integrity_score_2018,0.754909508
human_development_index_2017,government_integrity_score_2022,0.772869919
human_development_index_2017,overall_economic_freedom_score_2017,0.743958993
human_development_index_2017,overall_economic_freedom_score_2022,0.746487294
human_development_index_2017,financial_freedom_score_2018,0.687129363
human_development_index_2017,financial_freedom_score_2022,0.687927251
human_development_index_2017,government_expenditure_(%_of_gdp)_2018,0.54207183
human_development_index_2017,co2e_emissions_per_capita_2019,0.85898011
human_development_index_2017,share_of_electricity_from_renewables_generation_2015,-0.16686939
human_development_index_2017,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.001363048
human_development_index_2017,%_of_seats_held_by_women_in_national_parliaments_2017,0.203109635
human_development_index_2017,%_of_seats_held_by_women_in_national_parliaments_2018,0.236546354
human_development_index_2017,%_of_seats_held_by_women_in_national_parliaments_2021,0.236613359
human_development_index_2017,military_spending_as_%_of_gdp_2021,0.166642043
human_development_index_2017,military_spending_as_%_of_gdp_2019,0.050788198
human_development_index_2021,population_2018,-0.097733103
human_development_index_2021,surface_area_(km2)_2018,-0.173808405
human_development_index_2021,gini_index_varies_by_country,-0.470149392
human_development_index_2021,happy_planet_index_2016,0.350188346
human_development_index_2021,happy_planet_index_2019,0.2895269
human_development_index_2021,human_development_index_2017,0.977330081
human_development_index_2021,human_development_index_2021,1
human_development_index_2021,sustainable_economic_development_assessment_(seda)_2018,0.974507055
human_development_index_2021,gdp_growth_(annual_%)_2018,-0.253339109
human_development_index_2021,gdp_growth_(annual_%)_2021_or_latest_year,0.220861291
human_development_index_2021,gdp_($_usd_billions_ppp)_2018,0.484239222
human_development_index_2021,gdp_($_usd_billions_ppp)_2019,0.483824322
human_development_index_2021,gdp_($_usd_billions_ppp)_2020,0.475762087
human_development_index_2021,gdp_($_usd_billions_ppp)_2021,0.445464818
human_development_index_2021,gdp_per_capita_in_$_(ppp)_2018,0.957468624
human_development_index_2021,gdp_per_capita_in_$_(ppp)_2019,0.959790275
human_development_index_2021,gdp_per_capita_in_$_(ppp)_2020,0.960286582
human_development_index_2021,gdp_per_capita_in_$_(ppp)_2021,0.962515791
human_development_index_2021,economic_growth_2018,-0.191746213
human_development_index_2021,economic_growth_2021_or_latest,0.230826155
human_development_index_2021,health_expenditure_%_of_gdp_2014,0.334506575
human_development_index_2021,health_expenditure_%_of_gdp_2015,0.310417744
human_development_index_2021,health_expenditure_%_of_gdp_2016,0.358286585
human_development_index_2021,health_expenditure_%_of_gdp_2017,0.297492764
human_development_index_2021,health_expenditure_%_of_gdp_2018,0.275015891
human_development_index_2021,health_expenditure_%_of_gdp_2019,0.092360499
human_development_index_2021,health_expenditure_%_of_gdp_2020,0.121381762
human_development_index_2021,health_expenditure_%_of_gdp_2021,0.483516484
human_development_index_2021,health_expenditure_%_of_gdp_2021_or_latest,0.276130601
human_development_index_2021,health_expenditure_per_person_2015,0.953476999
human_development_index_2021,health_expenditure_per_person_2018,0.94312519
human_development_index_2021,health_expenditure_per_person_2019,0.950511991
human_development_index_2021,infant_mortality_2020,-0.141352173
human_development_index_2021,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.920175919
human_development_index_2021,education_expenditure_%_of_gdp_2014,0.309369163
human_development_index_2021,education_expenditure_%_of_gdp_2018,0.261459025
human_development_index_2021,education_expenditure_%_of_gdp_2021_or_latest_year,0.052729646
human_development_index_2021,education_as_%_of_gdp_2018,0.258142604
human_development_index_2021,education_as_%_of_gdp_2021_or_latest,0.092505766
human_development_index_2021,%_of_primary_school_aged_kids_out_of_school_2018,-0.70743789
human_development_index_2021,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.615187393
human_development_index_2021,unemployment_(%)_2018,-0.021178126
human_development_index_2021,unemployment_(%)_2021,-0.057028966
human_development_index_2021,%_of_population_in_extreme_poverty_latest_year,-0.622669938
human_development_index_2021,%_of_population_with_access_to_electricity_2020,0.844142736
human_development_index_2021,political_rights_score__2018,0.562545549
human_development_index_2021,political_rights_score__2022,0.587185852
human_development_index_2021,civil_liberties_score__2018,0.594294416
human_development_index_2021,civil_liberties_score__2022,0.59834488
human_development_index_2021,political_stability_&_absence_of_violence_2017,0.670886661
human_development_index_2021,political_stability_&_absence_of_violence_2021,0.67944649
human_development_index_2021,government_effectiveness_2017,0.875265675
human_development_index_2021,government_effectiveness_2021,0.840340154
human_development_index_2021,regulatory_quality_2017,0.82856718
human_development_index_2021,regulatory_quality_2021,0.835909799
human_development_index_2021,rule_of_law_2017,0.804131481
human_development_index_2021,rule_of_law_2021,0.805394632
human_development_index_2021,control_of_corruption_2017,0.745681828
human_development_index_2021,control_of_corruption_2021,0.753383192
human_development_index_2021,judicial_effectiveness_score_2018,0.71414542
human_development_index_2021,judicial_effectiveness_score_2022,0.690958076
human_development_index_2021,government_integrity_score_2018,0.755931479
human_development_index_2021,government_integrity_score_2022,0.780966744
human_development_index_2021,overall_economic_freedom_score_2017,0.741153056
human_development_index_2021,overall_economic_freedom_score_2022,0.746232684
human_development_index_2021,financial_freedom_score_2018,0.681666604
human_development_index_2021,financial_freedom_score_2022,0.682191199
human_development_index_2021,government_expenditure_(%_of_gdp)_2018,0.546850491
human_development_index_2021,co2e_emissions_per_capita_2019,0.87908457
human_development_index_2021,share_of_electricity_from_renewables_generation_2015,-0.16084754
human_development_index_2021,share_of_electricity_from_renewables_generation_2020_or_latest_year,-0.002806366
human_development_index_2021,%_of_seats_held_by_women_in_national_parliaments_2017,0.225769237
human_development_index_2021,%_of_seats_held_by_women_in_national_parliaments_2018,0.262535943
human_development_index_2021,%_of_seats_held_by_women_in_national_parliaments_2021,0.270772869
human_development_index_2021,military_spending_as_%_of_gdp_2021,0.139075049
human_development_index_2021,military_spending_as_%_of_gdp_2019,0.040293317
sustainable_economic_development_assessment_(seda)_2018,population_2018,-0.252179307
sustainable_economic_development_assessment_(seda)_2018,surface_area_(km2)_2018,-0.307908447
sustainable_economic_development_assessment_(seda)_2018,gini_index_varies_by_country,-0.497403946
sustainable_economic_development_assessment_(seda)_2018,happy_planet_index_2016,0.305715989
sustainable_economic_development_assessment_(seda)_2018,happy_planet_index_2019,0.288187762
sustainable_economic_development_assessment_(seda)_2018,human_development_index_2017,0.961034778
sustainable_economic_development_assessment_(seda)_2018,human_development_index_2021,0.974507055
sustainable_economic_development_assessment_(seda)_2018,sustainable_economic_development_assessment_(seda)_2018,1
sustainable_economic_development_assessment_(seda)_2018,gdp_growth_(annual_%)_2018,-0.265544719
sustainable_economic_development_assessment_(seda)_2018,gdp_growth_(annual_%)_2021_or_latest_year,0.166186805
sustainable_economic_development_assessment_(seda)_2018,gdp_($_usd_billions_ppp)_2018,0.406121106
sustainable_economic_development_assessment_(seda)_2018,gdp_($_usd_billions_ppp)_2019,0.406784144
sustainable_economic_development_assessment_(seda)_2018,gdp_($_usd_billions_ppp)_2020,0.399194154
sustainable_economic_development_assessment_(seda)_2018,gdp_($_usd_billions_ppp)_2021,0.382733987
sustainable_economic_development_assessment_(seda)_2018,gdp_per_capita_in_$_(ppp)_2018,0.948164982
sustainable_economic_development_assessment_(seda)_2018,gdp_per_capita_in_$_(ppp)_2019,0.950794465
sustainable_economic_development_assessment_(seda)_2018,gdp_per_capita_in_$_(ppp)_2020,0.948406773
sustainable_economic_development_assessment_(seda)_2018,gdp_per_capita_in_$_(ppp)_2021,0.950809607
sustainable_economic_development_assessment_(seda)_2018,economic_growth_2018,-0.227566568
sustainable_economic_development_assessment_(seda)_2018,economic_growth_2021_or_latest,0.178517761
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_%_of_gdp_2014,0.353562014
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_%_of_gdp_2015,0.32515996
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_%_of_gdp_2016,0.367443697
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_%_of_gdp_2017,0.296728154
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_%_of_gdp_2018,0.2955216
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_%_of_gdp_2019,0.155276486
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_%_of_gdp_2020,0.201613124
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_%_of_gdp_2021,0.41958042
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_%_of_gdp_2021_or_latest,0.315457175
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_per_person_2015,0.946039121
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_per_person_2018,0.932800625
sustainable_economic_development_assessment_(seda)_2018,health_expenditure_per_person_2019,0.941406929
sustainable_economic_development_assessment_(seda)_2018,infant_mortality_2020,-0.090028925
sustainable_economic_development_assessment_(seda)_2018,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.91313988
sustainable_economic_development_assessment_(seda)_2018,education_expenditure_%_of_gdp_2014,0.293222211
sustainable_economic_development_assessment_(seda)_2018,education_expenditure_%_of_gdp_2018,0.270787851
sustainable_economic_development_assessment_(seda)_2018,education_expenditure_%_of_gdp_2021_or_latest_year,0.112729459
sustainable_economic_development_assessment_(seda)_2018,education_as_%_of_gdp_2018,0.272722071
sustainable_economic_development_assessment_(seda)_2018,education_as_%_of_gdp_2021_or_latest,0.13899949
sustainable_economic_development_assessment_(seda)_2018,%_of_primary_school_aged_kids_out_of_school_2018,-0.637503323
sustainable_economic_development_assessment_(seda)_2018,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.550797383
sustainable_economic_development_assessment_(seda)_2018,unemployment_(%)_2018,-0.033734699
sustainable_economic_development_assessment_(seda)_2018,unemployment_(%)_2021,-0.076452427
sustainable_economic_development_assessment_(seda)_2018,%_of_population_in_extreme_poverty_latest_year,-0.652762054
sustainable_economic_development_assessment_(seda)_2018,%_of_population_with_access_to_electricity_2020,0.808783742
sustainable_economic_development_assessment_(seda)_2018,political_rights_score__2018,0.614446626
sustainable_economic_development_assessment_(seda)_2018,political_rights_score__2022,0.636406574
sustainable_economic_development_assessment_(seda)_2018,civil_liberties_score__2018,0.64748773
sustainable_economic_development_assessment_(seda)_2018,civil_liberties_score__2022,0.655810206
sustainable_economic_development_assessment_(seda)_2018,political_stability_&_absence_of_violence_2017,0.742547622
sustainable_economic_development_assessment_(seda)_2018,political_stability_&_absence_of_violence_2021,0.760352196
sustainable_economic_development_assessment_(seda)_2018,government_effectiveness_2017,0.91004574
sustainable_economic_development_assessment_(seda)_2018,government_effectiveness_2021,0.8758063
sustainable_economic_development_assessment_(seda)_2018,regulatory_quality_2017,0.879910424
sustainable_economic_development_assessment_(seda)_2018,regulatory_quality_2021,0.88826086
sustainable_economic_development_assessment_(seda)_2018,rule_of_law_2017,0.858539262
sustainable_economic_development_assessment_(seda)_2018,rule_of_law_2021,0.853921028
sustainable_economic_development_assessment_(seda)_2018,control_of_corruption_2017,0.820400678
sustainable_economic_development_assessment_(seda)_2018,control_of_corruption_2021,0.818463805
sustainable_economic_development_assessment_(seda)_2018,judicial_effectiveness_score_2018,0.773110197
sustainable_economic_development_assessment_(seda)_2018,judicial_effectiveness_score_2022,0.758633294
sustainable_economic_development_assessment_(seda)_2018,government_integrity_score_2018,0.816040848
sustainable_economic_development_assessment_(seda)_2018,government_integrity_score_2022,0.846418455
sustainable_economic_development_assessment_(seda)_2018,overall_economic_freedom_score_2017,0.76627535
sustainable_economic_development_assessment_(seda)_2018,overall_economic_freedom_score_2022,0.817994373
sustainable_economic_development_assessment_(seda)_2018,financial_freedom_score_2018,0.714413684
sustainable_economic_development_assessment_(seda)_2018,financial_freedom_score_2022,0.719319532
sustainable_economic_development_assessment_(seda)_2018,government_expenditure_(%_of_gdp)_2018,0.617385815
sustainable_economic_development_assessment_(seda)_2018,co2e_emissions_per_capita_2019,0.846956455
