country,iso_country_code_2018,metric,value
Australia,AUS,government_effectiveness_2017,1.54
Australia,AUS,government_effectiveness_2021,1.512928247
Australia,AUS,regulatory_quality_2017,1.93
Australia,AUS,regulatory_quality_2021,1.83872807
Australia,AUS,rule_of_law_2017,1.68
Australia,AUS,rule_of_law_2021,1.674290538
Australia,AUS,control_of_corruption_2017,1.8
Australia,AUS,control_of_corruption_2021,1.73749423
Australia,AUS,judicial_effectiveness_score_2018,93.4
Australia,AUS,judicial_effectiveness_score_2022,95.2
Australia,AUS,government_integrity_score_2018,77.4
Australia,AUS,government_integrity_score_2022,87
Australia,AUS,overall_economic_freedom_score_2017,80.9
Australia,AUS,overall_economic_freedom_score_2022,77.7
Australia,AUS,financial_freedom_score_2018,90
Australia,AUS,financial_freedom_score_2022,90
Australia,AUS,government_expenditure_(%_of_gdp)_2018,36
Australia,AUS,co2e_emissions_per_capita_2019,15.23826715
Australia,AUS,share_of_electricity_from_renewables_generation_2015,0.144
Australia,AUS,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.246299972
Australia,AUS,%_of_seats_held_by_women_in_national_parliaments_2017,28.7
Australia,AUS,%_of_seats_held_by_women_in_national_parliaments_2018,28.66666667
Australia,AUS,%_of_seats_held_by_women_in_national_parliaments_2021,31.12582781
Australia,AUS,military_spending_as_%_of_gdp_2021,0.019784225
Australia,AUS,military_spending_as_%_of_gdp_2019,0.019
Austria,AUT,population_2018,9000000
Austria,AUT,surface_area_(km2)_2018,82445
Austria,AUT,gini_index_varies_by_country,30.5
Austria,AUT,happy_planet_index_2016,30.5
Austria,AUT,happy_planet_index_2019,46.8
Austria,AUT,human_development_index_2017,0.908
Austria,AUT,human_development_index_2021,0.916
Austria,AUT,sustainable_economic_development_assessment_(seda)_2018,80.3
Austria,AUT,gdp_growth_(annual_%)_2018,0.9
Austria,AUT,gdp_growth_(annual_%)_2021_or_latest_year,4.483969206
Austria,AUT,gdp_($_usd_billions_ppp)_2018,488.5127895
Austria,AUT,gdp_($_usd_billions_ppp)_2019,495.7975453
Austria,AUT,gdp_($_usd_billions_ppp)_2020,462.4079898
Austria,AUT,gdp_($_usd_billions_ppp)_2021,483.1422217
Austria,AUT,gdp_per_capita_in_$_(ppp)_2018,56960.09143
Austria,AUT,gdp_per_capita_in_$_(ppp)_2019,58076.3488
Austria,AUT,gdp_per_capita_in_$_(ppp)_2020,55685.97029
Austria,AUT,gdp_per_capita_in_$_(ppp)_2021,58427.49569
Austria,AUT,economic_growth_2018,2.501595119
Austria,AUT,economic_growth_2021_or_latest,4.483969206
Austria,AUT,health_expenditure_%_of_gdp_2014,5.447619915
Austria,AUT,health_expenditure_%_of_gdp_2015,5.456580162
Austria,AUT,health_expenditure_%_of_gdp_2016,5.47961998
Austria,AUT,health_expenditure_%_of_gdp_2017,5.371590137
Austria,AUT,health_expenditure_%_of_gdp_2018,5.224520206
Austria,AUT,health_expenditure_%_of_gdp_2021_or_latest,5.22
Austria,AUT,health_expenditure_per_person_2015,5138
Austria,AUT,health_expenditure_per_person_2018,5322.262695
Austria,AUT,health_expenditure_per_person_2019,5242.183105
Austria,AUT,infant_mortality_2020,17.3
Austria,AUT,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",5
Austria,AUT,education_expenditure_%_of_gdp_2014,5.448979855
Austria,AUT,education_expenditure_%_of_gdp_2018,5.224520206
Austria,AUT,education_as_%_of_gdp_2018,5.224520206
Austria,AUT,%_of_primary_school_aged_kids_out_of_school_2018,0.043699998
Austria,AUT,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,0.056230001
Austria,AUT,unemployment_(%)_2018,6.1
Austria,AUT,unemployment_(%)_2021,6.301000118
Austria,AUT,%_of_population_in_extreme_poverty_latest_year,0.5
Austria,AUT,%_of_population_with_access_to_electricity_2020,100
Austria,AUT,political_rights_score__2018,37
Austria,AUT,political_rights_score__2022,37
Austria,AUT,civil_liberties_score__2018,57
Austria,AUT,civil_liberties_score__2022,56
Austria,AUT,political_stability_&_absence_of_violence_2017,1.04
Austria,AUT,political_stability_&_absence_of_violence_2021,0.914891124
Austria,AUT,government_effectiveness_2017,1.46
Austria,AUT,government_effectiveness_2021,1.570008159
Austria,AUT,regulatory_quality_2017,1.44
Austria,AUT,regulatory_quality_2021,1.348706007
Austria,AUT,rule_of_law_2017,1.81
Austria,AUT,rule_of_law_2021,1.788035512
Austria,AUT,control_of_corruption_2017,1.53
Austria,AUT,control_of_corruption_2021,1.271236777
Austria,AUT,judicial_effectiveness_score_2018,80.9
Austria,AUT,judicial_effectiveness_score_2022,94.6
Austria,AUT,government_integrity_score_2018,73.5
Austria,AUT,government_integrity_score_2022,82.9
Austria,AUT,overall_economic_freedom_score_2017,71.8
Austria,AUT,overall_economic_freedom_score_2022,73.8
Austria,AUT,financial_freedom_score_2018,70
Austria,AUT,financial_freedom_score_2022,70
Austria,AUT,government_expenditure_(%_of_gdp)_2018,51.8
Austria,AUT,co2e_emissions_per_capita_2019,7.293984252
Austria,AUT,share_of_electricity_from_renewables_generation_2015,0.8
Austria,AUT,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.839327976
Austria,AUT,%_of_seats_held_by_women_in_national_parliaments_2017,30.6
Austria,AUT,%_of_seats_held_by_women_in_national_parliaments_2018,34.42622951
Austria,AUT,%_of_seats_held_by_women_in_national_parliaments_2021,40.43715847
Austria,AUT,military_spending_as_%_of_gdp_2021,0.008021217
Austria,AUT,military_spending_as_%_of_gdp_2019,0.007
Azerbaijan,AZE,population_2018,10000000
Azerbaijan,AZE,surface_area_(km2)_2018,82629
Azerbaijan,AZE,gini_index_varies_by_country,33.7
Azerbaijan,AZE,happy_planet_index_2019,48
Azerbaijan,AZE,human_development_index_2017,0.757
Azerbaijan,AZE,human_development_index_2021,0.745
Azerbaijan,AZE,sustainable_economic_development_assessment_(seda)_2018,51.1
Azerbaijan,AZE,gdp_growth_(annual_%)_2018,1.1
Azerbaijan,AZE,gdp_growth_(annual_%)_2021_or_latest_year,5.600037273
Azerbaijan,AZE,gdp_($_usd_billions_ppp)_2018,141.2401021
Azerbaijan,AZE,gdp_($_usd_billions_ppp)_2019,144.7711047
Azerbaijan,AZE,gdp_($_usd_billions_ppp)_2020,138.5459471
Azerbaijan,AZE,gdp_($_usd_billions_ppp)_2021,146.3045718
Azerbaijan,AZE,gdp_per_capita_in_$_(ppp)_2018,14549.0619
Azerbaijan,AZE,gdp_per_capita_in_$_(ppp)_2019,15051.56128
Azerbaijan,AZE,gdp_per_capita_in_$_(ppp)_2020,14478.52445
Azerbaijan,AZE,gdp_per_capita_in_$_(ppp)_2021,15842.88951
Azerbaijan,AZE,economic_growth_2018,1.5
Azerbaijan,AZE,economic_growth_2021_or_latest,5.600037273
Azerbaijan,AZE,health_expenditure_%_of_gdp_2014,2.633039951
Azerbaijan,AZE,health_expenditure_%_of_gdp_2015,2.951679945
Azerbaijan,AZE,health_expenditure_%_of_gdp_2016,2.903409958
Azerbaijan,AZE,health_expenditure_%_of_gdp_2017,2.473819971
Azerbaijan,AZE,health_expenditure_%_of_gdp_2018,2.455430031
Azerbaijan,AZE,health_expenditure_%_of_gdp_2019,2.681080103
Azerbaijan,AZE,health_expenditure_%_of_gdp_2021_or_latest,2.46
Azerbaijan,AZE,health_expenditure_per_person_2015,1191
Azerbaijan,AZE,health_expenditure_per_person_2018,168.3916473
Azerbaijan,AZE,health_expenditure_per_person_2019,193.1088409
Azerbaijan,AZE,infant_mortality_2020,38.6
Azerbaijan,AZE,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",26
Azerbaijan,AZE,education_expenditure_%_of_gdp_2014,2.633039951
Azerbaijan,AZE,education_expenditure_%_of_gdp_2018,2.455430031
Azerbaijan,AZE,education_expenditure_%_of_gdp_2021_or_latest_year,2.681080103
Azerbaijan,AZE,education_as_%_of_gdp_2018,2.455430031
Azerbaijan,AZE,education_as_%_of_gdp_2021_or_latest,2.681080103
Azerbaijan,AZE,%_of_primary_school_aged_kids_out_of_school_2018,3.894190073
Azerbaijan,AZE,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,10.46286011
Azerbaijan,AZE,unemployment_(%)_2018,5.1
Azerbaijan,AZE,unemployment_(%)_2021,6.583000183
Azerbaijan,AZE,%_of_population_with_access_to_electricity_2020,100
Azerbaijan,AZE,political_rights_score__2018,3
Azerbaijan,AZE,political_rights_score__2022,2
Azerbaijan,AZE,civil_liberties_score__2018,9
Azerbaijan,AZE,civil_liberties_score__2022,7
Azerbaijan,AZE,political_stability_&_absence_of_violence_2017,-0.76
Azerbaijan,AZE,political_stability_&_absence_of_violence_2021,-0.853478372
Azerbaijan,AZE,government_effectiveness_2017,-0.16
Azerbaijan,AZE,government_effectiveness_2021,0.247684523
Azerbaijan,AZE,regulatory_quality_2017,-0.25
Azerbaijan,AZE,regulatory_quality_2021,-0.059605457
Azerbaijan,AZE,rule_of_law_2017,-0.56
Azerbaijan,AZE,rule_of_law_2021,-0.584836721
Azerbaijan,AZE,control_of_corruption_2017,-0.88
Azerbaijan,AZE,control_of_corruption_2021,-0.827584863
Azerbaijan,AZE,judicial_effectiveness_score_2018,36.8
Azerbaijan,AZE,judicial_effectiveness_score_2022,15.9
Azerbaijan,AZE,government_integrity_score_2018,39.9
Azerbaijan,AZE,government_integrity_score_2022,28.6
Azerbaijan,AZE,overall_economic_freedom_score_2017,64.3
Azerbaijan,AZE,overall_economic_freedom_score_2022,61.6
Azerbaijan,AZE,financial_freedom_score_2018,60
Azerbaijan,AZE,financial_freedom_score_2022,60
Azerbaijan,AZE,government_expenditure_(%_of_gdp)_2018,36.8
Azerbaijan,AZE,co2e_emissions_per_capita_2019,3.542397828
Azerbaijan,AZE,share_of_electricity_from_renewables_generation_2015,0.078
Azerbaijan,AZE,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.122657472
Azerbaijan,AZE,%_of_seats_held_by_women_in_national_parliaments_2017,16.8
Azerbaijan,AZE,%_of_seats_held_by_women_in_national_parliaments_2018,16.8
Azerbaijan,AZE,%_of_seats_held_by_women_in_national_parliaments_2021,18.18181818
Azerbaijan,AZE,military_spending_as_%_of_gdp_2021,0.05270059
Azerbaijan,AZE,military_spending_as_%_of_gdp_2019,0.04
Bahamas,BHS,population_2018,400000
Bahamas,BHS,surface_area_(km2)_2018,10010
Bahamas,BHS,human_development_index_2017,0.807
Bahamas,BHS,human_development_index_2021,0.812
Bahamas,BHS,sustainable_economic_development_assessment_(seda)_2018,60.4
Bahamas,BHS,gdp_growth_(annual_%)_2018,0.5
Bahamas,BHS,gdp_growth_(annual_%)_2021_or_latest_year,13.71973494
Bahamas,BHS,gdp_($_usd_billions_ppp)_2018,13.96025536
Bahamas,BHS,gdp_($_usd_billions_ppp)_2019,14.22496465
Bahamas,BHS,gdp_($_usd_billions_ppp)_2020,10.83620714
Bahamas,BHS,gdp_($_usd_billions_ppp)_2021,12.32290604
Bahamas,BHS,gdp_per_capita_in_$_(ppp)_2018,37065.53445
Bahamas,BHS,gdp_per_capita_in_$_(ppp)_2019,38063.81604
Bahamas,BHS,gdp_per_capita_in_$_(ppp)_2020,29064.7595
Bahamas,BHS,gdp_per_capita_in_$_(ppp)_2021,34107.84983
Bahamas,BHS,economic_growth_2018,1.831007794
Bahamas,BHS,economic_growth_2021_or_latest,13.71973494
Bahamas,BHS,health_expenditure_%_of_gdp_2014,2.5
Bahamas,BHS,health_expenditure_%_of_gdp_2015,2.249901056
Bahamas,BHS,health_expenditure_%_of_gdp_2016,2.331181526
Bahamas,BHS,health_expenditure_%_of_gdp_2017,2.42276907
Bahamas,BHS,health_expenditure_%_of_gdp_2018,2.249673843
Bahamas,BHS,health_expenditure_%_of_gdp_2019,2.288417339
Bahamas,BHS,health_expenditure_%_of_gdp_2020,2.371343613
Bahamas,BHS,health_expenditure_%_of_gdp_2021,2.782222271
Bahamas,BHS,health_expenditure_%_of_gdp_2021_or_latest,2.78
Bahamas,BHS,health_expenditure_per_person_2015,1699
Bahamas,BHS,health_expenditure_per_person_2018,2002.412964
Bahamas,BHS,health_expenditure_per_person_2019,2004.616333
Bahamas,BHS,infant_mortality_2020,4.9
Bahamas,BHS,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",70
Bahamas,BHS,education_expenditure_%_of_gdp_2018,2.249673843
Bahamas,BHS,education_expenditure_%_of_gdp_2021_or_latest_year,2.782222271
Bahamas,BHS,education_as_%_of_gdp_2018,2.249673843
Bahamas,BHS,education_as_%_of_gdp_2021_or_latest,2.782222271
Bahamas,BHS,unemployment_(%)_2018,15.3
Bahamas,BHS,unemployment_(%)_2021,13.23900032
Bahamas,BHS,%_of_population_with_access_to_electricity_2020,100
Bahamas,BHS,political_rights_score__2018,38
Bahamas,BHS,political_rights_score__2022,38
Bahamas,BHS,civil_liberties_score__2018,53
Bahamas,BHS,civil_liberties_score__2022,53
Bahamas,BHS,political_stability_&_absence_of_violence_2017,1
Bahamas,BHS,political_stability_&_absence_of_violence_2021,0.876719475
Bahamas,BHS,government_effectiveness_2017,0.58
Bahamas,BHS,government_effectiveness_2021,0.461800665
Bahamas,BHS,regulatory_quality_2017,0.12
Bahamas,BHS,regulatory_quality_2021,0.064141877
Bahamas,BHS,rule_of_law_2017,0.19
Bahamas,BHS,rule_of_law_2021,0.102244459
Bahamas,BHS,control_of_corruption_2017,1.17
Bahamas,BHS,control_of_corruption_2021,1.18
Bahamas,BHS,judicial_effectiveness_score_2018,53.5
Bahamas,BHS,judicial_effectiveness_score_2022,78.8
Bahamas,BHS,government_integrity_score_2018,50.9
Bahamas,BHS,government_integrity_score_2022,64.3
Bahamas,BHS,overall_economic_freedom_score_2017,63.3
Bahamas,BHS,overall_economic_freedom_score_2022,68.7
Bahamas,BHS,financial_freedom_score_2018,60
Bahamas,BHS,financial_freedom_score_2022,60
Bahamas,BHS,government_expenditure_(%_of_gdp)_2018,23.8
Bahamas,BHS,co2e_emissions_per_capita_2019,7.291661097
Bahamas,BHS,share_of_electricity_from_renewables_generation_2015,0
Bahamas,BHS,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.000294171
Bahamas,BHS,%_of_seats_held_by_women_in_national_parliaments_2017,12.8
Bahamas,BHS,%_of_seats_held_by_women_in_national_parliaments_2018,12.82051282
Bahamas,BHS,%_of_seats_held_by_women_in_national_parliaments_2021,17.94871795
Bahrain,BHR,population_2018,1300000
Bahrain,BHR,surface_area_(km2)_2018,760
Bahrain,BHR,happy_planet_index_2019,33.6
Bahrain,BHR,human_development_index_2017,0.846
Bahrain,BHR,human_development_index_2021,0.875
Bahrain,BHR,sustainable_economic_development_assessment_(seda)_2018,63.9
Bahrain,BHR,gdp_growth_(annual_%)_2018,3.2
Bahrain,BHR,gdp_growth_(annual_%)_2021_or_latest_year,2.225351242
Bahrain,BHR,gdp_($_usd_billions_ppp)_2018,72.78693976
Bahrain,BHR,gdp_($_usd_billions_ppp)_2019,74.36420703
Bahrain,BHR,gdp_($_usd_billions_ppp)_2020,70.69369762
Bahrain,BHR,gdp_($_usd_billions_ppp)_2021,72.26688069
Bahrain,BHR,gdp_per_capita_in_$_(ppp)_2018,47485.6176
Bahrain,BHR,gdp_per_capita_in_$_(ppp)_2019,47224.23713
Bahrain,BHR,gdp_per_capita_in_$_(ppp)_2020,43821.12449
Bahrain,BHR,gdp_per_capita_in_$_(ppp)_2021,45411.12035
Bahrain,BHR,economic_growth_2018,2.111130473
Bahrain,BHR,economic_growth_2021_or_latest,2.225351242
Bahrain,BHR,health_expenditure_%_of_gdp_2014,2.467459917
Bahrain,BHR,health_expenditure_%_of_gdp_2015,2.674540043
Bahrain,BHR,health_expenditure_%_of_gdp_2016,2.869999886
Bahrain,BHR,health_expenditure_%_of_gdp_2017,2.324520111
Bahrain,BHR,health_expenditure_%_of_gdp_2018,2.366607189
Bahrain,BHR,health_expenditure_%_of_gdp_2019,2.094912291
Bahrain,BHR,health_expenditure_%_of_gdp_2020,2.152053356
Bahrain,BHR,health_expenditure_%_of_gdp_2021_or_latest,2.15
Bahrain,BHR,health_expenditure_per_person_2015,2453
Bahrain,BHR,health_expenditure_per_person_2018,994.1790161
Bahrain,BHR,health_expenditure_per_person_2019,940.3956909
Bahrain,BHR,infant_mortality_2020,10.5
Bahrain,BHR,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",14
Bahrain,BHR,education_expenditure_%_of_gdp_2014,2.467459917
Bahrain,BHR,education_expenditure_%_of_gdp_2018,2.366607189
Bahrain,BHR,education_expenditure_%_of_gdp_2021_or_latest_year,2.152053356
Bahrain,BHR,education_as_%_of_gdp_2018,2.366607189
Bahrain,BHR,education_as_%_of_gdp_2021_or_latest,2.15
Bahrain,BHR,%_of_primary_school_aged_kids_out_of_school_2018,1.036579967
Bahrain,BHR,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,2.344500065
Bahrain,BHR,unemployment_(%)_2018,1.3
Bahrain,BHR,unemployment_(%)_2021,1.873999953
Bahrain,BHR,%_of_population_with_access_to_electricity_2020,100
Bahrain,BHR,political_rights_score__2018,2
Bahrain,BHR,political_rights_score__2022,2
Bahrain,BHR,civil_liberties_score__2018,10
Bahrain,BHR,civil_liberties_score__2022,10
Bahrain,BHR,political_stability_&_absence_of_violence_2017,-0.95
Bahrain,BHR,political_stability_&_absence_of_violence_2021,-0.505110562
Bahrain,BHR,government_effectiveness_2017,0.19
Bahrain,BHR,government_effectiveness_2021,0.717128277
Bahrain,BHR,regulatory_quality_2017,0.41
Bahrain,BHR,regulatory_quality_2021,0.849090099
Bahrain,BHR,rule_of_law_2017,0.45
Bahrain,BHR,rule_of_law_2021,0.470811009
Bahrain,BHR,control_of_corruption_2017,-0.14
Bahrain,BHR,control_of_corruption_2021,0.168159813
Bahrain,BHR,judicial_effectiveness_score_2018,55.1
Bahrain,BHR,judicial_effectiveness_score_2022,27.4
Bahrain,BHR,government_integrity_score_2018,51.8
Bahrain,BHR,government_integrity_score_2022,41.6
Bahrain,BHR,overall_economic_freedom_score_2017,67.7
Bahrain,BHR,overall_economic_freedom_score_2022,62
Bahrain,BHR,financial_freedom_score_2018,80
Bahrain,BHR,financial_freedom_score_2022,80
Bahrain,BHR,government_expenditure_(%_of_gdp)_2018,33.4
Bahrain,BHR,co2e_emissions_per_capita_2019,20.26610279
Bahrain,BHR,share_of_electricity_from_renewables_generation_2015,0.013
Bahrain,BHR,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.015061103
Bahrain,BHR,%_of_seats_held_by_women_in_national_parliaments_2017,7.5
Bahrain,BHR,%_of_seats_held_by_women_in_national_parliaments_2018,15
Bahrain,BHR,%_of_seats_held_by_women_in_national_parliaments_2021,15
Bahrain,BHR,military_spending_as_%_of_gdp_2021,0.035582597
Bahrain,BHR,military_spending_as_%_of_gdp_2019,0.037
Bangladesh,BGD,population_2018,165000000
Bangladesh,BGD,surface_area_(km2)_2018,130170
Bangladesh,BGD,gini_index_varies_by_country,32.1
Bangladesh,BGD,happy_planet_index_2016,38.4
Bangladesh,BGD,happy_planet_index_2019,54.5
Bangladesh,BGD,human_development_index_2017,0.608
Bangladesh,BGD,human_development_index_2021,0.661
Bangladesh,BGD,sustainable_economic_development_assessment_(seda)_2018,35.3
Bangladesh,BGD,gdp_growth_(annual_%)_2018,6.4
Bangladesh,BGD,gdp_growth_(annual_%)_2021_or_latest_year,6.938675089
Bangladesh,BGD,gdp_($_usd_billions_ppp)_2018,838.7982389
Bangladesh,BGD,gdp_($_usd_billions_ppp)_2019,904.9116044
Bangladesh,BGD,gdp_($_usd_billions_ppp)_2020,936.1131507
Bangladesh,BGD,gdp_($_usd_billions_ppp)_2021,1001.067001
Bangladesh,BGD,gdp_per_capita_in_$_(ppp)_2018,5321.940225
Bangladesh,BGD,gdp_per_capita_in_$_(ppp)_2019,5784.269636
Bangladesh,BGD,gdp_per_capita_in_$_(ppp)_2020,5995.407429
Bangladesh,BGD,gdp_per_capita_in_$_(ppp)_2021,6613.013275
Bangladesh,BGD,economic_growth_2018,7.31941263
Bangladesh,BGD,economic_growth_2021_or_latest,6.938675089
Bangladesh,BGD,health_expenditure_%_of_gdp_2016,1.535539985
Bangladesh,BGD,health_expenditure_%_of_gdp_2019,1.326320052
Bangladesh,BGD,health_expenditure_%_of_gdp_2021_or_latest,1.33
Bangladesh,BGD,health_expenditure_per_person_2015,88
Bangladesh,BGD,health_expenditure_per_person_2018,41.90407562
Bangladesh,BGD,health_expenditure_per_person_2019,45.85716248
Bangladesh,BGD,infant_mortality_2020,5.1
Bangladesh,BGD,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",173
Bangladesh,BGD,education_expenditure_%_of_gdp_2021_or_latest_year,1.326320052
Bangladesh,BGD,education_as_%_of_gdp_2021_or_latest,1.326320052
Bangladesh,BGD,unemployment_(%)_2018,4.1
Bangladesh,BGD,unemployment_(%)_2021,5.229000092
Bangladesh,BGD,%_of_population_with_access_to_electricity_2020,96.19999695
Bangladesh,BGD,political_rights_score__2018,19
Bangladesh,BGD,political_rights_score__2022,15
Bangladesh,BGD,civil_liberties_score__2018,26
Bangladesh,BGD,civil_liberties_score__2022,24
Bangladesh,BGD,political_stability_&_absence_of_violence_2017,-1.25
Bangladesh,BGD,political_stability_&_absence_of_violence_2021,-0.970162392
